,y,x0,x1,x2,x3,x4,x5,x6
1600,1,23980,53057,55822,-1,-1,-1,-1
1601,0,48345,48066,23230,-1,-1,-1,-1
1602,1,9398,1751,51255,12111,37156,-1,-1
1603,0,39631,29996,19419,4488,-1,-1,-1
1604,0,24483,3245,9806,43346,25999,35980,-1
1605,0,42867,2992,42175,-1,-1,-1,-1
1606,0,14595,314,46268,9197,3444,40313,-1
1607,1,7070,2295,8206,16397,879,-1,-1
1608,0,21335,20070,56294,48942,53567,-1,-1
1609,0,18054,17162,7821,56991,27720,12103,-1
1610,1,56130,34659,9981,23986,-1,-1,-1
1611,0,1061,3241,29221,58668,25295,44053,-1
1612,0,47747,26701,47855,34029,21805,-1,-1
1613,0,13748,7876,25756,39418,41159,11761,-1
1614,1,15269,40191,26932,-1,-1,-1,-1
1615,0,12969,36699,5954,-1,-1,-1,-1
1616,1,49672,42682,50456,8961,-1,-1,-1
1617,1,14673,34146,31788,55542,22170,48522,-1
1618,0,53525,57359,11404,8161,3231,24987,-1
1619,0,52645,53373,25445,2644,49755,50454,-1
1620,1,27921,35215,13263,37050,57837,54640,-1
1621,1,28010,17210,27292,25231,-1,-1,-1
1622,1,20016,568,103,31789,32249,-1,-1
1623,0,48999,22552,56855,4669,-1,-1,-1
1624,0,49301,57298,41,51500,54390,-1,-1
1625,0,39134,50322,19415,43783,47428,-1,-1
1626,0,43773,27639,11601,57483,8364,-1,-1
1627,0,19430,19839,6513,18629,34164,32663,-1
1628,0,16399,58292,22643,48757,-1,-1,-1
1629,1,6497,38504,27739,55816,2984,-1,-1
1630,1,48010,40777,56451,-1,-1,-1,-1
1631,0,54989,46485,35043,50920,36349,-1,-1
1632,0,49864,20297,58934,55868,-1,-1,-1
1633,1,57204,48228,4251,31193,45789,1574,-1
1634,0,13090,56051,23106,-1,-1,-1,-1
1635,0,36582,15217,50282,55776,7497,-1,-1
1636,0,1985,1096,31940,59417,26159,9281,-1
1637,0,9614,48898,40571,4759,-1,-1,-1
1638,0,36552,53936,40898,38521,-1,-1,-1
1639,0,56484,4519,17662,-1,-1,-1,-1
1640,0,8375,33915,43576,-1,-1,-1,-1
1641,1,46117,9818,39490,6957,46548,-1,-1
1642,0,40003,58741,51634,2874,57284,51899,-1
1643,0,36454,12603,17135,11632,36065,28040,-1
1644,0,40782,23160,39634,38089,-1,-1,-1
1645,0,38610,52757,11933,11065,-1,-1,-1
1646,0,45221,16522,3227,47826,9146,-1,-1
1647,1,26316,44544,40949,15694,17227,-1,-1
1648,0,23228,5323,55862,20794,-1,-1,-1
1649,0,58298,37386,11940,54795,-1,-1,-1
1650,0,45139,23971,54708,12147,58146,50142,-1
1651,0,14411,18746,41204,3609,21772,23441,-1
1652,0,28095,2679,25383,53607,58282,11495,-1
1653,0,40332,4877,55378,17837,40526,-1,-1
1654,0,44551,52441,30934,40897,35641,20814,-1
1655,0,7602,45834,40903,-1,-1,-1,-1
1656,0,20355,55441,43834,-1,-1,-1,-1
1657,0,8517,58733,42991,3597,34575,29172,-1
1658,1,27816,45813,37043,50815,2564,58925,-1
1659,0,3315,2530,7481,26840,-1,-1,-1
1660,0,39772,46298,33958,40007,-1,-1,-1
1661,1,47970,59309,46070,35277,24676,-1,-1
1662,0,12956,55317,10593,-1,-1,-1,-1
1663,0,29761,45055,3431,-1,-1,-1,-1
1664,0,1000,25203,29525,27896,59580,-1,-1
1665,1,18476,58498,1406,13294,16929,52032,-1
1666,0,45764,13618,30208,47835,8780,43634,-1
1667,1,12680,13312,42541,13404,25109,-1,-1
1668,0,44884,53579,37423,-1,-1,-1,-1
1669,0,45695,23784,31391,-1,-1,-1,-1
1670,1,50610,55480,17121,13506,59282,46021,-1
1671,0,6601,1127,24710,28614,-1,-1,-1
1672,0,32116,46386,57046,30670,30411,-1,-1
1673,0,44773,44579,29448,52778,56053,-1,-1
1674,1,17624,35964,8654,17220,34067,25904,-1
1675,0,31482,17455,34717,10469,50703,-1,-1
1676,0,2791,31405,23413,-1,-1,-1,-1
1677,1,48694,28476,11765,7258,38984,39314,-1
1678,0,26901,11092,51045,-1,-1,-1,-1
1679,1,46327,52302,12235,49734,-1,-1,-1
1680,0,14143,45325,39331,14293,41566,-1,-1
1681,0,43195,3660,53689,12163,26684,-1,-1
1682,0,39701,37464,28966,-1,-1,-1,-1
1683,1,19890,57130,50589,36867,17104,24991,-1
1684,0,49529,9793,23025,36864,1822,48631,-1
1685,0,34410,45068,30042,29959,38613,-1,-1
1686,0,19382,57678,965,-1,-1,-1,-1
1687,0,23942,35034,19860,46752,-1,-1,-1
1688,0,8741,44469,11535,-1,-1,-1,-1
1689,0,32155,15147,44154,12687,4513,35573,-1
1690,0,43772,17247,34004,49123,54802,-1,-1
1691,0,13501,9480,31173,26403,2954,-1,-1
1692,0,32773,20255,3116,58137,46296,-1,-1
1693,0,33047,41414,20795,54931,-1,-1,-1
1694,1,40027,21956,31548,23529,-1,-1,-1
1695,0,54247,10945,6478,444,16276,10351,-1
1696,0,51755,52084,31800,-1,-1,-1,-1
1697,0,5936,46810,24245,-1,-1,-1,-1
1698,0,9661,7229,44037,-1,-1,-1,-1
1699,0,2432,58540,21025,35558,-1,-1,-1
1700,1,34706,52942,50488,13742,50926,-1,-1
1701,1,58848,16089,32856,55595,34105,7625,-1
1702,0,7462,5732,11771,15871,31741,49813,-1
1703,0,15725,53164,24923,8479,-1,-1,-1
1704,0,30748,20508,54315,7964,-1,-1,-1
1705,0,58488,49240,36050,44694,24353,-1,-1
1706,0,37872,54307,7608,22181,24443,-1,-1
1707,0,14994,54221,49293,46293,-1,-1,-1
1708,0,54547,36579,19959,39206,59001,11041,-1
1709,1,19577,36573,20691,41374,58403,-1,-1
1710,1,53445,2762,40420,19671,59188,-1,-1
1711,1,11067,25913,2625,42055,866,9763,-1
1712,0,52277,985,13190,37835,31776,-1,-1
1713,0,39506,6964,32774,57891,41889,14311,-1
1714,0,47773,56939,19537,-1,-1,-1,-1
1715,0,56973,20211,11247,14845,34589,-1,-1
1716,1,35627,20057,36557,30970,2165,-1,-1
1717,0,35938,21532,8777,-1,-1,-1,-1
1718,1,33557,46510,59582,27907,8788,47870,-1
1719,1,48422,2185,13534,9709,21890,-1,-1
1720,0,20488,12269,3649,-1,-1,-1,-1
1721,1,54446,57349,31338,13728,9057,18342,-1
1722,1,21308,50358,59295,40520,12475,-1,-1
1723,0,35857,24989,23146,51914,-1,-1,-1
1724,0,904,51977,37836,-1,-1,-1,-1
1725,1,9911,3030,9613,2569,41642,16517,-1
1726,0,21084,45551,25303,13956,-1,-1,-1
1727,1,5701,46436,803,335,2784,15460,-1
1728,0,4822,14107,7451,22839,-1,-1,-1
1729,0,849,57829,28628,44767,-1,-1,-1
1730,0,37178,49348,39348,-1,-1,-1,-1
1731,0,23700,25885,11081,-1,-1,-1,-1
1732,0,38293,32842,10063,13826,-1,-1,-1
1733,0,52115,21893,19223,-1,-1,-1,-1
1734,1,6788,57583,33041,44289,52955,58147,-1
1735,0,45342,32169,32653,26960,25418,-1,-1
1736,1,18236,1276,27187,32319,56477,51053,-1
1737,0,33191,31430,38064,43607,-1,-1,-1
1738,0,13592,19771,34334,46265,28032,13920,-1
1739,0,853,59072,34222,58315,-1,-1,-1
1740,1,19578,31507,42127,3035,53062,39468,-1
1741,0,13391,33839,18673,36577,58980,41279,-1
1742,0,51570,55736,14957,-1,-1,-1,-1
1743,0,21212,24580,18858,23370,-1,-1,-1
1744,1,42312,16345,51547,56742,-1,-1,-1
1745,0,32814,34976,34627,22136,8468,-1,-1
1746,0,20603,32354,34863,41650,43953,49916,-1
1747,0,14257,48160,47412,5194,14763,34508,-1
1748,0,40765,52127,7753,46604,10636,-1,-1
1749,1,4890,21822,58428,38684,-1,-1,-1
1750,0,52028,4207,4569,14784,53904,32108,-1
1751,1,39940,13077,10574,58288,39495,-1,-1
1752,0,6075,41761,16726,34156,27705,-1,-1
1753,1,38715,31049,30084,31697,59664,-1,-1
1754,0,59787,46561,7063,10784,1392,19090,-1
1755,0,6268,30450,47183,38612,-1,-1,-1
1756,0,45767,30452,14539,33797,-1,-1,-1
1757,0,12966,29167,35451,48458,59933,-1,-1
1758,1,43786,46253,41858,35118,13762,-1,-1
1759,0,13183,23918,52695,56525,-1,-1,-1
1760,0,4130,30258,15551,16349,26996,-1,-1
1761,0,45537,45636,59620,1397,3016,-1,-1
1762,0,48426,52950,29906,59873,-1,-1,-1
1763,0,40529,46148,21439,58071,31906,22701,-1
1764,0,24096,52222,20993,54487,31380,-1,-1
1765,1,11077,25982,28828,12547,30047,17026,-1
1766,0,33850,39584,32302,6161,55878,-1,-1
1767,0,20370,55606,33175,57555,35254,-1,-1
1768,0,47525,41681,8074,54883,21656,-1,-1
1769,1,31072,8470,21628,-1,-1,-1,-1
1770,0,41559,32898,29586,53311,48968,13420,-1
1771,0,7100,4879,24441,50473,25007,54161,-1
1772,0,31771,36403,47976,43655,24152,-1,-1
1773,0,43144,23310,39635,3503,-1,-1,-1
1774,0,725,28696,32466,51719,10199,-1,-1
1775,0,28785,6322,35104,-1,-1,-1,-1
1776,0,54155,54579,11861,59957,49528,-1,-1
1777,0,25387,44689,26192,-1,-1,-1,-1
1778,0,9683,59756,52291,26712,6373,-1,-1
1779,0,19245,37906,49876,2059,58638,47230,-1
1780,0,10803,44677,31142,687,12141,-1,-1
1781,0,1864,39409,59893,5262,8029,16768,-1
1782,0,35519,45726,42011,14277,-1,-1,-1
1783,1,57111,50674,47051,26291,-1,-1,-1
1784,0,37752,58979,51290,1558,36152,-1,-1
1785,0,42714,48972,59166,29025,32425,-1,-1
1786,0,11645,7379,23613,27093,-1,-1,-1
1787,0,7161,14933,7949,-1,-1,-1,-1
1788,0,20479,7267,41456,8565,-1,-1,-1
1789,0,55842,56529,13852,34483,-1,-1,-1
1790,0,35942,19113,34668,-1,-1,-1,-1
1791,1,12423,49929,30719,53790,-1,-1,-1
1792,0,15937,15580,20564,39357,-1,-1,-1
1793,0,23298,30975,13572,-1,-1,-1,-1
1794,0,24699,46524,58929,-1,-1,-1,-1
1795,1,40982,22815,3799,26466,57223,27861,-1
1796,1,39735,4563,49044,43382,48138,-1,-1
1797,0,44596,1877,59127,10239,58211,20290,-1
1798,0,28282,23642,277,-1,-1,-1,-1
1799,0,40116,20933,10241,24254,-1,-1,-1
1800,0,16700,12358,186,-1,-1,-1,-1
1801,0,9606,10732,16451,8618,-1,-1,-1
1802,0,41244,21429,2000,21654,8528,20915,-1
1803,0,50007,18623,21879,2338,36227,36698,-1
1804,1,25819,18716,44528,16434,48839,12639,-1
1805,1,26687,59898,52172,27688,-1,-1,-1
1806,0,10727,9389,54642,6388,53515,-1,-1
1807,1,45326,6020,31592,41373,25310,-1,-1
1808,0,47265,37640,41077,39615,45658,-1,-1
1809,0,38852,39372,17212,-1,-1,-1,-1
1810,1,13069,5187,58283,-1,-1,-1,-1
1811,0,41194,28796,48782,31691,-1,-1,-1
1812,0,9620,40922,53799,-1,-1,-1,-1
1813,0,51609,10020,44424,42777,-1,-1,-1
1814,0,36467,22050,36115,1453,15469,14181,-1
1815,0,45411,4510,20440,18801,-1,-1,-1
1816,0,35615,36437,15423,-1,-1,-1,-1
1817,0,33242,47532,49033,38617,13959,24528,-1
1818,0,20295,1599,17874,40101,50089,54901,-1
1819,0,42648,35852,51752,3298,-1,-1,-1
1820,0,52330,37072,16430,25944,34689,-1,-1
1821,0,939,51248,9093,-1,-1,-1,-1
1822,0,51887,50795,58246,-1,-1,-1,-1
1823,0,12440,56200,20640,19801,10254,-1,-1
1824,0,45321,1790,11313,-1,-1,-1,-1
1825,0,24733,17786,17391,57838,46610,-1,-1
1826,1,12307,17777,46153,48889,24455,-1,-1
1827,0,42767,10927,57226,57689,28536,44852,-1
1828,1,8011,15356,10950,20075,34230,38701,-1
1829,0,45089,37063,45561,30576,-1,-1,-1
1830,0,33147,22468,2993,8357,37559,8305,-1
1831,0,44374,13451,43916,16100,13685,-1,-1
1832,0,47161,14237,35350,44203,-1,-1,-1
1833,0,56031,50238,19444,-1,-1,-1,-1
1834,0,54681,31043,22273,23011,21345,-1,-1
1835,0,23348,8665,7744,52257,-1,-1,-1
1836,0,26073,11778,55462,35898,927,59473,-1
1837,0,18046,22051,18572,53928,27129,-1,-1
1838,0,13458,25678,759,8350,-1,-1,-1
1839,1,20321,30061,32213,-1,-1,-1,-1
1840,0,16332,31924,7175,42221,56168,-1,-1
1841,0,54757,32914,44346,23374,24032,-1,-1
1842,0,4182,48339,10849,17895,-1,-1,-1
1843,1,14354,12266,16849,20623,-1,-1,-1
1844,1,36459,32650,59344,29306,49494,53700,-1
1845,0,29835,33747,28233,56340,40690,12753,-1
1846,0,6459,21144,50842,18419,44894,-1,-1
1847,0,49694,2898,52058,-1,-1,-1,-1
1848,0,8970,35707,50487,12635,47500,36387,-1
1849,0,25977,42926,33036,-1,-1,-1,-1
1850,1,14597,56798,49087,23127,-1,-1,-1
1851,1,26881,31316,23026,26002,-1,-1,-1
1852,0,7586,12495,623,56605,37989,383,-1
1853,1,14032,283,30347,26632,15165,-1,-1
1854,1,49200,37795,32618,1765,-1,-1,-1
1855,0,2286,30662,47486,-1,-1,-1,-1
1856,0,5729,48087,32867,8473,1121,-1,-1
1857,0,50032,40815,23785,16497,54664,18871,-1
1858,0,27714,44837,19312,53992,-1,-1,-1
1859,1,37395,7449,41567,51949,34927,30765,-1
1860,1,50777,36057,27884,21020,40341,-1,-1
1861,0,38103,26056,3931,39626,2133,-1,-1
1862,1,52761,29931,9288,58181,53244,-1,-1
1863,0,54314,24197,58617,-1,-1,-1,-1
1864,0,22974,34006,38927,23615,19573,-1,-1
1865,0,54906,39757,47222,7841,30853,-1,-1
1866,0,38234,46116,10212,17239,-1,-1,-1
1867,0,8370,3219,49717,-1,-1,-1,-1
1868,0,39153,19175,22270,-1,-1,-1,-1
1869,0,16030,58546,18233,53979,50133,40421,-1
1870,1,48944,22596,10421,50005,27828,-1,-1
1871,1,41055,5831,16801,40196,-1,-1,-1
1872,0,49769,44483,16437,56737,14458,34392,-1
1873,1,46075,35768,13321,55910,27150,-1,-1
1874,1,38476,48707,17797,-1,-1,-1,-1
1875,1,37551,55917,43064,26231,2687,-1,-1
1876,0,4315,55782,58158,34873,39394,-1,-1
1877,0,34887,46455,12248,29517,-1,-1,-1
1878,0,34242,34860,10253,50980,-1,-1,-1
1879,0,23417,12144,25897,3555,-1,-1,-1
1880,0,45437,9249,43942,6082,43996,30198,-1
1881,1,304,4518,32545,2186,-1,-1,-1
1882,0,10604,22140,6705,11762,21014,50129,-1
1883,0,10430,13352,8613,43362,44541,-1,-1
1884,1,24593,37715,10949,38395,48721,6400,-1
1885,1,22142,12702,42575,40684,15938,52675,-1
1886,1,20200,58353,2820,7272,-1,-1,-1
1887,0,59763,53533,57343,59081,-1,-1,-1
1888,0,33203,7772,1827,-1,-1,-1,-1
1889,0,8045,54856,32550,26904,19120,20276,-1
1890,1,28104,48166,57533,7200,35664,-1,-1
1891,1,55264,50502,1298,-1,-1,-1,-1
1892,0,43945,42115,18250,-1,-1,-1,-1
1893,0,56381,19409,58317,-1,-1,-1,-1
1894,0,45877,37411,13726,26473,-1,-1,-1
1895,0,52561,13996,12964,6669,-1,-1,-1
1896,0,15307,30264,46867,5879,-1,-1,-1
1897,0,19802,21255,34065,20737,16131,-1,-1
1898,0,18247,20761,15024,35866,44234,29237,-1
1899,0,16641,19792,5234,-1,-1,-1,-1
1900,1,16096,12994,2445,44221,-1,-1,-1
1901,0,29596,24308,21821,43173,33995,53971,-1
1902,0,7289,35140,30108,-1,-1,-1,-1
1903,0,48937,12701,24360,29186,9010,12967,-1
1904,0,25812,57670,10445,-1,-1,-1,-1
1905,0,58391,9936,30780,39367,43456,51568,-1
1906,0,11582,14540,38942,18500,-1,-1,-1
1907,0,56303,23041,51161,8739,14006,28826,-1
1908,1,56756,45150,6468,36458,38731,41697,-1
1909,0,36314,51798,5921,-1,-1,-1,-1
1910,1,28120,45194,9038,40242,17876,37111,-1
1911,0,11648,48064,35748,53485,4416,-1,-1
1912,0,1106,57941,14517,-1,-1,-1,-1
1913,0,50025,50141,50434,28773,22059,5582,-1
1914,0,35381,33364,19077,59883,51114,-1,-1
1915,0,37546,39861,41092,-1,-1,-1,-1
1916,1,54651,37652,40406,50442,-1,-1,-1
1917,0,38864,34605,55465,-1,-1,-1,-1
1918,0,58058,45916,27644,-1,-1,-1,-1
1919,0,11968,58300,21193,30792,20916,45549,-1
1920,0,3863,25164,8786,59475,24823,-1,-1
1921,0,45187,9447,2741,-1,-1,-1,-1
1922,0,42620,55650,34369,-1,-1,-1,-1
1923,0,5708,35390,18115,-1,-1,-1,-1
1924,0,31908,46522,14238,5371,25325,17037,-1
1925,1,53636,42758,913,-1,-1,-1,-1
1926,0,37127,57416,52956,1738,42071,-1,-1
1927,1,28382,1274,39487,25111,35644,25764,-1
1928,0,807,42446,21899,7950,-1,-1,-1
1929,0,2441,8454,13461,57812,-1,-1,-1
1930,1,2004,34331,27708,41149,30701,29021,-1
1931,0,46171,48844,50366,32165,14129,-1,-1
1932,0,43186,9301,52686,27047,52852,19219,-1
1933,0,44485,43632,57466,37829,2638,50863,-1
1934,0,14486,18842,4165,41753,53722,55051,-1
1935,0,49670,28452,48837,16591,14527,4892,-1
1936,0,39160,48581,57391,-1,-1,-1,-1
1937,0,23751,24659,53856,33084,-1,-1,-1
1938,0,9279,20040,51496,48357,37160,-1,-1
1939,0,55047,24539,44809,-1,-1,-1,-1
1940,1,25621,1972,59819,2030,-1,-1,-1
1941,0,34095,19647,44084,42217,53517,35688,-1
1942,0,24521,40422,53271,57752,-1,-1,-1
1943,0,27465,40657,20286,52856,-1,-1,-1
1944,0,28852,21474,33394,-1,-1,-1,-1
1945,0,41584,30380,32,-1,-1,-1,-1
1946,0,39880,42453,42632,18173,46769,-1,-1
1947,1,22639,23239,32623,20367,30915,18633,-1
1948,1,32641,13459,21632,8960,25598,28606,-1
1949,0,19553,34910,17134,6230,2189,44526,-1
1950,1,58634,59502,47214,3933,-1,-1,-1
1951,0,31542,43760,34013,10859,-1,-1,-1
1952,0,32445,47371,39276,8435,32219,27665,-1
1953,0,53993,1156,59098,55304,27422,-1,-1
1954,0,7606,34487,46308,53184,-1,-1,-1
1955,0,12690,44925,39739,35253,14188,-1,-1
1956,0,45315,5373,41108,31513,-1,-1,-1
1957,0,38219,30256,5996,-1,-1,-1,-1
1958,0,43658,35563,5284,-1,-1,-1,-1
1959,1,36123,4855,23687,3402,52881,30422,-1
1960,0,18566,38297,34757,-1,-1,-1,-1
1961,0,45941,19303,37005,31240,-1,-1,-1
1962,0,12007,16022,2830,51208,-1,-1,-1
1963,0,1623,28171,10595,-1,-1,-1,-1
1964,0,55033,59980,16701,-1,-1,-1,-1
1965,0,41623,30095,5876,-1,-1,-1,-1
1966,0,25657,10640,20839,6181,59612,26210,-1
1967,0,22280,25593,4896,-1,-1,-1,-1
1968,0,44160,16717,35678,59919,-1,-1,-1
1969,0,28928,4119,47791,-1,-1,-1,-1
1970,0,48327,26750,52795,24192,56728,9024,-1
1971,1,45855,2789,27731,16927,11186,5251,-1
1972,0,34184,15083,26755,55593,-1,-1,-1
1973,0,58970,29710,49972,51292,-1,-1,-1
1974,0,38711,33856,3850,-1,-1,-1,-1
1975,0,28591,18707,11265,11860,-1,-1,-1
1976,0,56628,56127,2968,9590,29270,-1,-1
1977,1,9293,43206,32289,8736,-1,-1,-1
1978,0,43579,10415,15774,33590,54861,-1,-1
1979,0,25018,49069,20467,53720,39441,-1,-1
1980,0,44733,6927,4048,59140,-1,-1,-1
1981,0,58725,23458,46647,1497,7969,-1,-1
1982,0,19421,51470,47896,20038,-1,-1,-1
1983,1,4305,4326,9069,3316,-1,-1,-1
1984,0,37120,40269,34023,16224,48882,49099,-1
1985,0,28836,59446,20347,50476,53785,-1,-1
1986,0,57590,52646,15851,24847,55239,-1,-1
1987,0,18739,3635,47213,-1,-1,-1,-1
1988,1,21268,55250,54573,41155,-1,-1,-1
1989,0,13734,38833,7703,18551,55536,13473,-1
1990,0,7250,8608,10013,28636,39024,35286,-1
1991,0,9685,480,11477,-1,-1,-1,-1
1992,0,9450,58168,49499,27173,59302,-1,-1
1993,1,8690,19524,16419,13614,50847,36678,-1
1994,1,351,9988,58153,5823,7457,-1,-1
1995,0,34468,59525,37686,1853,18573,45001,-1
1996,0,4077,36739,12403,55165,33042,48189,-1
1997,0,27779,39652,54361,20632,-1,-1,-1
1998,0,45928,8546,54162,47492,30168,-1,-1
1999,1,18786,27578,44887,28437,59718,22613,-1
2000,0,23431,50537,40692,3489,-1,-1,-1
2001,1,14054,41380,43737,108,2440,51582,-1
2002,0,3446,53543,953,16750,-1,-1,-1
2003,1,770,279,56838,35649,-1,-1,-1
2004,0,5195,31450,9169,43398,29650,-1,-1
2005,0,59646,44906,17082,36685,-1,-1,-1
2006,0,30395,8510,28122,19232,536,25699,-1
2007,0,28118,55839,29083,-1,-1,-1,-1
2008,1,32595,47139,22926,20562,41834,682,-1
2009,0,58380,6887,39124,56842,51754,58823,-1
2010,0,36354,39448,57915,10608,-1,-1,-1
2011,0,24138,46076,56594,51395,32224,28338,-1
2012,0,54404,53907,38391,51655,-1,-1,-1
2013,1,26808,50712,21154,48685,39688,-1,-1
2014,0,28079,35988,12936,40981,-1,-1,-1
2015,0,56328,11483,59012,46491,11547,-1,-1
2016,1,55183,47524,57743,-1,-1,-1,-1
2017,0,30903,30501,24953,43643,22112,1197,-1
2018,0,58983,38761,49584,44783,17417,-1,-1
2019,0,40352,50263,52436,-1,-1,-1,-1
2020,0,56351,4826,42664,45229,-1,-1,-1
2021,0,54874,10723,32388,-1,-1,-1,-1
2022,1,20222,48588,7667,8578,17407,-1,-1
2023,0,46528,49869,25732,45862,23295,39445,-1
2024,0,7524,18087,8278,-1,-1,-1,-1
2025,0,3378,19599,51872,-1,-1,-1,-1
2026,0,27558,16115,10163,56457,-1,-1,-1
2027,0,33815,32770,15397,55763,-1,-1,-1
2028,1,50804,13267,31157,10262,48377,17726,-1
2029,0,55012,55765,50023,8040,-1,-1,-1
2030,0,58068,48976,7915,24179,11062,-1,-1
2031,1,13661,28455,19893,12471,45667,-1,-1
2032,0,47302,2138,52342,-1,-1,-1,-1
2033,0,18955,20241,32013,5638,-1,-1,-1
2034,0,10424,54680,25478,37993,-1,-1,-1
2035,0,13845,23836,43322,-1,-1,-1,-1
2036,0,6311,14982,55790,47719,51370,7284,-1
2037,0,1122,23719,14005,24525,-1,-1,-1
2038,1,29094,52809,37168,2276,-1,-1,-1
2039,0,27891,59775,49084,46588,37457,31011,-1
2040,0,9459,34909,50050,439,-1,-1,-1
2041,1,850,1438,57769,3639,43475,-1,-1
2042,1,7978,37393,29635,6896,25862,-1,-1
2043,0,31637,54233,52204,17890,2022,5576,-1
2044,0,46973,9430,28661,31701,41443,56841,-1
2045,0,48628,25539,33947,651,22220,-1,-1
2046,0,17666,9311,21758,50598,56435,-1,-1
2047,0,49701,42644,23992,13623,19466,-1,-1
2048,0,29188,38229,47203,24301,10407,-1,-1
2049,0,36812,36335,37385,23436,47332,34914,-1
2050,0,1596,12883,43376,3221,54246,39839,-1
2051,0,3604,34424,28146,-1,-1,-1,-1
2052,0,9444,31175,51825,53112,30305,41231,-1
2053,1,18664,861,11306,41682,7503,-1,-1
2054,0,42776,20919,16176,15970,-1,-1,-1
2055,0,4202,4139,25285,23005,18331,-1,-1
2056,1,41926,22774,58570,2069,465,-1,-1
2057,1,50399,24731,58753,7751,43867,15944,-1
2058,1,1508,37027,21713,-1,-1,-1,-1
2059,0,11272,36937,49506,39866,-1,-1,-1
2060,1,25466,33608,13205,25016,-1,-1,-1
2061,0,48592,11599,47408,-1,-1,-1,-1
2062,1,9270,26381,48147,56109,10684,-1,-1
2063,1,50326,21697,10240,44176,45831,21564,-1
2064,1,40009,23994,12633,53131,24461,-1,-1
2065,0,5854,23972,194,25589,-1,-1,-1
2066,0,53965,9731,13326,31867,-1,-1,-1
2067,1,45359,38829,38793,26338,48541,-1,-1
2068,0,28654,1444,3067,38471,-1,-1,-1
2069,1,47075,673,47130,49318,32588,12110,-1
2070,1,26495,59352,55372,7149,-1,-1,-1
2071,0,36873,8341,17271,4740,14521,38564,-1
2072,1,42810,32142,49763,59736,39158,-1,-1
2073,1,41633,5140,2418,18378,38060,-1,-1
2074,0,20864,39395,31596,7748,36882,34925,-1
2075,0,32861,43926,35300,5536,31526,14808,-1
2076,0,25830,58264,44583,28575,10791,46578,-1
2077,0,41614,5865,37785,41413,-1,-1,-1
2078,0,25250,31858,32593,21837,50915,-1,-1
2079,1,33016,27024,22176,14449,-1,-1,-1
2080,1,12645,26742,16842,26637,-1,-1,-1
2081,0,44832,8676,54706,58619,20624,50812,-1
2082,1,3939,44639,28321,49504,-1,-1,-1
2083,0,40933,37319,11192,-1,-1,-1,-1
2084,0,21864,47913,36251,-1,-1,-1,-1
2085,0,702,49202,42785,-1,-1,-1,-1
2086,0,34452,43974,41327,-1,-1,-1,-1
2087,0,35876,22014,17190,-1,-1,-1,-1
2088,1,9129,46622,23498,24841,47431,17713,-1
2089,1,6646,39813,30597,54225,-1,-1,-1
2090,0,37824,6675,54742,59004,-1,-1,-1
2091,1,30142,25043,42119,-1,-1,-1,-1
2092,0,1562,10986,56659,34422,-1,-1,-1
2093,0,12387,2132,17003,-1,-1,-1,-1
2094,0,45069,26106,55155,53912,-1,-1,-1
2095,1,34233,19302,42266,15294,29935,27051,-1
2096,1,34007,21579,11710,4962,55495,-1,-1
2097,0,8596,4303,12462,-1,-1,-1,-1
2098,1,17012,37526,26915,12184,12257,18593,-1
2099,0,33430,36421,5158,5653,48571,10552,-1
2100,0,1232,35640,6545,-1,-1,-1,-1
2101,0,24105,39972,37103,-1,-1,-1,-1
2102,0,46624,34912,47790,7615,21287,25050,-1
2103,1,51018,5734,26368,-1,-1,-1,-1
2104,0,6413,11751,46502,-1,-1,-1,-1
2105,0,2562,9738,18685,21035,56417,-1,-1
2106,0,39274,55447,10459,51294,44850,-1,-1
2107,0,40856,23421,59712,-1,-1,-1,-1
2108,0,58608,6537,9258,30485,58536,27652,-1
2109,0,8677,59958,55258,1956,-1,-1,-1
2110,0,38393,4064,31178,-1,-1,-1,-1
2111,0,1704,14584,39270,-1,-1,-1,-1
2112,0,17699,27006,58586,15757,-1,-1,-1
2113,1,9845,21503,30200,47312,-1,-1,-1
2114,0,21766,45651,30229,19373,-1,-1,-1
2115,0,43051,58659,31956,54470,37358,-1,-1
2116,0,56879,47264,24296,51325,26789,-1,-1
2117,1,24939,37811,34101,51995,47505,-1,-1
2118,0,59830,20616,17561,16172,55100,56169,-1
2119,0,18554,45642,30767,-1,-1,-1,-1
2120,0,41130,25887,51762,9437,29627,-1,-1
2121,0,48914,21701,53102,54419,10012,7474,-1
2122,0,25243,13814,56613,37566,23222,43841,-1
2123,1,54466,59552,1114,54976,-1,-1,-1
2124,0,54905,39011,35734,24540,-1,-1,-1
2125,0,37619,18663,55545,55305,56608,-1,-1
2126,0,45355,10009,11321,-1,-1,-1,-1
2127,0,3210,6129,46059,-1,-1,-1,-1
2128,0,29387,10308,36506,-1,-1,-1,-1
2129,1,51960,8931,15391,3391,58074,34202,-1
2130,0,49579,50897,48655,19685,7671,52017,-1
2131,0,25804,5792,31780,48433,40629,40295,-1
2132,1,33215,54180,50212,55916,13816,45593,-1
2133,0,31319,50379,16809,-1,-1,-1,-1
2134,0,26833,53881,29973,-1,-1,-1,-1
2135,1,12285,12498,58780,43338,-1,-1,-1
2136,0,40109,5048,9584,-1,-1,-1,-1
2137,0,31363,5035,8191,25886,36616,6067,-1
2138,1,31328,31518,55567,37426,18138,12223,-1
